index,year,month,sector,hydroelectric_power,geothermal_energy,solar_energy,wind_energy,biomass_energy,total_renewable_energy
1829,2003,6,Residential,0,1.068,5.075,0,0,39.02
1830,2003,6,Transportation,0,0,0,0,17.749,17.749
1831,2003,7,Commerical,0.022,0.934,0.032,0,8.721,9.709
1832,2003,7,Electric Power,0,4.19,0.213,3.253,35.489,126.645
1833,2003,7,Industrial,1.243,0.289,0.007,0,145.438,146.977
1834,2003,7,Residential,0,1.104,5.327,0,0,40.404
1835,2003,7,Transportation,0,0,0,0,18.145,18.145
1836,2003,8,Commerical,0.021,0.934,0.031,0,8.688,9.674
1837,2003,8,Electric Power,0,4.161,0.212,2.782,35.697,119.952
1838,2003,8,Industrial,1.259,0.289,0.007,0,142.49,144.045
1839,2003,8,Residential,0,1.104,5.272,0,0,40.349
1840,2003,8,Transportation,0,0,0,0,19.931,19.931
1841,2003,9,Commerical,0.017,0.904,0.029,0,8.239,9.189
1842,2003,9,Electric Power,0,4.106,0.191,3.054,32.791,102.049
1843,2003,9,Industrial,1.132,0.279,0.006,0,137.602,139.02
1844,2003,9,Residential,0,1.068,4.809,0,0,38.754
1845,2003,9,Transportation,0,0,0,0,17.765,17.765
1846,2003,10,Commerical,0.019,0.934,0.026,0,8.512,9.491
1847,2003,10,Electric Power,0,4.079,0.121,3.061,32.183,101.177
1848,2003,10,Industrial,1.126,0.289,0.006,0,142.361,143.782
1849,2003,10,Residential,0,1.104,4.382,0,0,39.459
1850,2003,10,Transportation,0,0,0,0,20.1,20.1
1851,2003,11,Commerical,0.02,0.904,0.021,0,8.219,9.164
1852,2003,11,Electric Power,0,3.928,0.048,3.28,32.9,106.223
1853,2003,11,Industrial,1.182,0.279,0.005,0,139.937,141.404
1854,2003,11,Residential,0,1.068,3.595,0,0,37.54
1855,2003,11,Transportation,0,0,0,0,22.749,22.749
1856,2003,12,Commerical,0.022,0.934,0.02,0,8.752,9.729
1857,2003,12,Electric Power,0,4.326,0.015,3.77,35.464,123.987
1858,2003,12,Industrial,1.604,0.289,0.004,0,151.084,152.981
1859,2003,12,Residential,0,1.104,3.412,0,0,38.489
1860,2003,12,Transportation,0,0,0,0,23.582,23.582
1861,2004,1,Commerical,0.017,1.016,0.02,0,8.843,9.897
1862,2004,1,Electric Power,0,4.418,0.043,3.41,32.784,117.939
1863,2004,1,Industrial,1.118,0.322,0.005,0,156.764,158.209
1864,2004,1,Residential,0,1.186,2.741,0,0,38.654
1865,2004,1,Transportation,0,0,0,0,23.377,23.377
1866,2004,2,Commerical,0.029,0.951,0.022,0,8.295,9.297
1867,2004,2,Electric Power,0,4.143,0.037,3.486,31.182,109.225
1868,2004,2,Industrial,0.951,0.301,0.005,0,143.651,144.908
1869,2004,2,Residential,0,1.109,2.955,0,0,36.55
1870,2004,2,Transportation,0,0,0,0,22.928,22.928
1871,2004,3,Commerical,0.043,1.016,0.03,0,8.754,9.843
1872,2004,3,Electric Power,0,4.234,0.181,4.406,32.877,118.907
1873,2004,3,Industrial,0.932,0.322,0.007,0,149.371,150.631
1874,2004,3,Residential,0,1.186,4.071,0,0,39.984
1875,2004,3,Transportation,0,0,0,0,22.902,22.902
1876,2004,4,Commerical,0.043,0.984,0.034,0,8.709,9.769
1877,2004,4,Electric Power,0,3.963,0.194,4.418,30.137,109.238
1878,2004,4,Industrial,0.701,0.311,0.007,0,152.448,153.467
1879,2004,4,Residential,0,1.148,4.487,0,0,39.241
1880,2004,4,Transportation,0,0,0,0,23.512,23.512
1881,2004,5,Commerical,0.045,1.016,0.037,0,8.949,10.048
1882,2004,5,Electric Power,0,4.12,0.279,5.806,31.388,122.835
1883,2004,5,Industrial,0.668,0.322,0.008,0,145.821,146.819
1884,2004,5,Residential,0,1.186,4.953,0,0,40.866
1885,2004,5,Transportation,0,0,0,0,24.079,24.079
1886,2004,6,Commerical,0.037,0.984,0.037,0,8.728,9.786
1887,2004,6,Electric Power,0,4.179,0.3,4.767,31.01,125.733
1888,2004,6,Industrial,0.648,0.311,0.008,0,147.999,148.967
1889,2004,6,Residential,0,1.148,4.998,0,0,39.752
1890,2004,6,Transportation,0,0,0,0,25.41,25.41
1891,2004,7,Commerical,0.017,1.016,0.039,0,8.967,10.04
1892,2004,7,Electric Power,0,4.359,0.28,3.973,34.948,122.42
1893,2004,7,Industrial,0.685,0.322,0.009,0,155.256,156.271
1894,2004,7,Residential,0,1.186,5.247,0,0,41.159
1895,2004,7,Transportation,0,0,0,0,23.293,23.293
1896,2004,8,Commerical,0.014,1.016,0.039,0,8.953,10.022
1897,2004,8,Electric Power,0,4.289,0.249,3.585,33.759,114.776
1898,2004,8,Industrial,0.764,0.322,0.009,0,153.088,154.182
1899,2004,8,Residential,0,1.186,5.192,0,0,41.105
1900,2004,8,Transportation,0,0,0,0,23.862,23.862
1901,2004,9,Commerical,0.017,0.984,0.035,0,8.614,9.65
1902,2004,9,Electric Power,0,4.055,0.207,3.718,31.621,108.545
1903,2004,9,Industrial,1.071,0.311,0.008,0,146.002,147.392
1904,2004,9,Residential,0,1.148,4.736,0,0,39.49
1905,2004,9,Transportation,0,0,0,0,24.009,24.009
1906,2004,10,Commerical,0.025,1.016,0.032,0,8.761,9.835
1907,2004,10,Electric Power,0,4.355,0.114,3.511,31.596,102.917
1908,2004,10,Industrial,0.993,0.322,0.007,0,154.445,155.767
1909,2004,10,Residential,0,1.186,4.316,0,0,40.229
1910,2004,10,Transportation,0,0,0,0,25.233,25.233
1911,2004,11,Commerical,0.03,0.984,0.026,0,8.73,9.77
1912,2004,11,Electric Power,0,4.135,0.052,3.181,32.118,109.707
1913,2004,11,Industrial,1.186,0.311,0.006,0,149.048,150.552
1914,2004,11,Residential,0,1.148,3.54,0,0,38.294
1915,2004,11,Transportation,0,0,0,0,24.682,24.682
1916,2004,12,Commerical,0.042,1.016,0.025,0,9.015,10.099
1917,2004,12,Electric Power,0,4.286,0.026,3.999,34.646,130.978
1918,2004,12,Industrial,1.368,0.322,0.006,0,161.079,162.775
1919,2004,12,Residential,0,1.186,3.361,0,0,39.273
1920,2004,12,Transportation,0,0,0,0,26.43,26.43
1921,2005,1,Commerical,0.038,1.155,0.031,0,8.891,10.115
1922,2005,1,Electric Power,0,4.272,0.03,3.861,34.309,124.095
1923,2005,1,Industrial,1.156,0.365,0.007,0,158.743,160.271
1924,2005,1,Residential,0,1.35,2.674,0,0,40.545
1925,2005,1,Transportation,0,0,0,0,27.156,27.156
1926,2005,2,Commerical,0.037,1.043,0.033,0,8.145,9.259
1927,2005,2,Electric Power,0,3.627,0.045,3.298,31.283,111.034
1928,2005,2,Industrial,0.903,0.33,0.007,0,150.76,152
1929,2005,2,Residential,0,1.22,2.883,0,0,37.089
1930,2005,2,Transportation,0,0,0,0,23.867,23.867
1931,2005,3,Commerical,0.028,1.155,0.046,0,8.89,10.119
1932,2005,3,Electric Power,0,4.109,0.13,5.325,34.481,121.267
1933,2005,3,Industrial,1.008,0.365,0.01,0,153.642,155.025
1934,2005,3,Residential,0,1.35,3.972,0,0,41.843
1935,2005,3,Transportation,0,0,0,0,25.965,25.965
1936,2005,4,Commerical,0.042,1.118,0.05,0,8.45,9.66
1937,2005,4,Electric Power,0,4.051,0.199,5.792,30.113,117.849
1938,2005,4,Industrial,0.938,0.353,0.011,0,147.882,149.184
1939,2005,4,Residential,0,1.307,4.378,0,0,41.027
1940,2005,4,Transportation,0,0,0,0,24.536,24.536
1941,2005,5,Commerical,0.043,1.155,0.056,0,8.974,10.228
1942,2005,5,Electric Power,0,4.314,0.277,5.959,33.279,135.965
1943,2005,5,Industrial,0.895,0.365,0.012,0,151.125,152.398
1944,2005,5,Residential,0,1.35,4.833,0,0,42.704
1945,2005,5,Transportation,0,0,0,0,26.787,26.787
1946,2005,6,Commerical,0.023,1.118,0.056,0,8.865,10.062
1947,2005,6,Electric Power,0,4.258,0.302,6.131,33.846,134.888
1948,2005,6,Industrial,1.01,0.353,0.012,0,148.233,149.609
1949,2005,6,Residential,0,1.307,4.877,0,0,41.526
1950,2005,6,Transportation,0,0,0,0,28.828,28.828
1951,2005,7,Commerical,0.012,1.155,0.059,0,9.093,10.318
1952,2005,7,Electric Power,0,4.342,0.247,4.848,36.728,133.724
1953,2005,7,Industrial,0.994,0.365,0.013,0,155.895,157.267
1954,2005,7,Residential,0,1.35,5.119,0,0,42.99
1955,2005,7,Transportation,0,0,0,0,28.792,28.792
1956,2005,8,Commerical,0.004,1.155,0.058,0,8.963,10.18
1957,2005,8,Electric Power,0,4.278,0.259,3.883,36.376,117.618
1958,2005,8,Industrial,0.756,0.365,0.013,0,156.036,157.171
1959,2005,8,Residential,0,1.35,5.066,0,0,42.937
1960,2005,8,Transportation,0,0,0,0,30.835,30.835
1961,2005,9,Commerical,0.008,1.118,0.053,0,8.649,9.828
1962,2005,9,Electric Power,0,4.172,0.208,5.01,33.612,101.495
1963,2005,9,Industrial,0.744,0.353,0.012,0,150.236,151.345
1964,2005,9,Residential,0,1.307,4.621,0,0,41.27
1965,2005,9,Transportation,0,0,0,0,27.996,27.996
1966,2005,10,Commerical,0.015,1.155,0.048,0,8.63,9.849
1967,2005,10,Electric Power,0,4.255,0.129,4.934,32.171,102.159
1968,2005,10,Industrial,0.753,0.365,0.011,0,154.607,155.736
1969,2005,10,Residential,0,1.35,4.211,0,0,42.082
1970,2005,10,Transportation,0,0,0,0,30.459,30.459
1971,2005,11,Commerical,0.02,1.118,0.04,0,8.639,9.817
1972,2005,11,Electric Power,0,4.161,0.044,5.492,33.735,108.684
1973,2005,11,Industrial,0.759,0.353,0.009,0,149.924,151.046
1974,2005,11,Residential,0,1.307,3.454,0,0,40.104
1975,2005,11,Transportation,0,0,0,0,30.936,30.936
1976,2005,12,Commerical,0.023,1.155,0.038,0,8.933,10.149
1977,2005,12,Electric Power,0,4.288,0.01,6.237,35.761,120.832
1978,2005,12,Industrial,0.986,0.365,0.008,0,157.014,158.374
1979,2005,12,Residential,0,1.35,3.279,0,0,41.15
1980,2005,12,Transportation,0,0,0,0,32.86,32.86
1981,2006,1,Commerical,0.044,1.189,0.045,0,8.786,10.064
1982,2006,1,Electric Power,0,4.195,0.044,8.13,36.67,141.392
1983,2006,1,Industrial,1.217,0.374,0.01,0,166.972,168.572
1984,2006,1,Residential,0,1.554,2.782,0,0,36.61
1985,2006,1,Transportation,0,0,0,0,30.519,30.519
1986,2006,2,Commerical,0.038,1.074,0.048,0,7.996,9.157
1987,2006,2,Electric Power,0,3.79,0.067,6.558,33.507,127.41
1988,2006,2,Industrial,0.96,0.338,0.011,0,146.487,147.795
1989,2006,2,Residential,0,1.404,2.999,0,0,33.553
1990,2006,2,Transportation,0,0,0,0,27.904,27.904
1991,2006,3,Commerical,0.041,1.189,0.067,0,8.298,9.595
1992,2006,3,Electric Power,0,4.304,0.114,8.048,35.203,130.928
1993,2006,3,Industrial,0.718,0.374,0.015,0,155.697,156.804
1994,2006,3,Residential,0,1.554,4.132,0,0,37.96
1995,2006,3,Transportation,0,0,0,0,32.142,32.142
1996,2006,4,Commerical,0.032,1.151,0.073,0,8.37,9.626
1997,2006,4,Electric Power,0,3.852,0.178,8.434,29.514,138.746
1998,2006,4,Industrial,0.633,0.362,0.016,0,149.926,150.937
1999,2006,4,Residential,0,1.504,4.554,0,0,37.291
2000,2006,4,Transportation,0,0,0,0,33.221,33.221
2001,2006,5,Commerical,0.031,1.189,0.081,0,9.026,10.328
2002,2006,5,Electric Power,0,3.738,0.241,8.389,32.587,149.457
2003,2006,5,Industrial,0.62,0.374,0.018,0,153.8,154.811
2004,2006,5,Residential,0,1.554,5.027,0,0,38.855
2005,2006,5,Transportation,0,0,0,0,40.164,40.164
2006,2006,6,Commerical,0.033,1.151,0.082,0,8.512,9.777
2007,2006,6,Electric Power,0,4.092,0.238,7.001,33.799,146.026
2008,2006,6,Industrial,0.603,0.362,0.018,0,153.1,154.082
2009,2006,6,Residential,0,1.504,5.072,0,0,37.809
2010,2006,6,Transportation,0,0,0,0,44.996,44.996
2011,2006,7,Commerical,0.012,1.189,0.086,0,8.677,9.964
2012,2006,7,Electric Power,0,4.304,0.21,6.671,36.055,133.278
2013,2006,7,Industrial,0.749,0.374,0.019,0,161.906,163.048
2014,2006,7,Residential,0,1.554,5.325,0,0,39.153
2015,2006,7,Transportation,0,0,0,0,41.291,41.291
2016,2006,8,Commerical,0.001,1.189,0.085,0,8.697,9.972
2017,2006,8,Electric Power,0,4.398,0.283,5.647,36.593,120.435
2018,2006,8,Industrial,0.623,0.374,0.019,0,161.308,162.323
2019,2006,8,Residential,0,1.554,5.27,0,0,39.098
2020,2006,8,Transportation,0,0,0,0,43.869,43.869
2021,2006,9,Commerical,0.009,1.151,0.077,0,8.353,9.591
2022,2006,9,Electric Power,0,4.161,0.184,6.412,34.315,103.063
2023,2006,9,Industrial,0.69,0.362,0.017,0,156.841,157.91
2024,2006,9,Residential,0,1.504,4.806,0,0,37.543
2025,2006,9,Transportation,0,0,0,0,43.154,43.154
2026,2006,10,Commerical,0.01,1.189,0.071,0,8.635,9.905
2027,2006,10,Electric Power,0,4.351,0.11,8.333,33.906,103.931
2028,2006,10,Industrial,0.95,0.374,0.016,0,161.959,163.298
2029,2006,10,Residential,0,1.554,4.38,0,0,38.209
2030,2006,10,Transportation,0,0,0,0,45.685,45.685
2031,2006,11,Commerical,0.035,1.151,0.058,0,8.509,9.752
2032,2006,11,Electric Power,0,4.12,0.054,8.668,34.572,115.323
2033,2006,11,Industrial,1.222,0.362,0.013,0,158.188,159.785
2034,2006,11,Residential,0,1.504,3.593,0,0,36.33
2035,2006,11,Transportation,0,0,0,0,44.748,44.748
2036,2006,12,Commerical,0.034,1.189,0.055,0,8.807,10.084
2037,2006,12,Electric Power,0,4.402,0.009,8.433,35.763,121.351
2038,2006,12,Industrial,0.907,0.374,0.012,0,165.813,167.106
2039,2006,12,Residential,0,1.554,3.411,0,0,37.239
2040,2006,12,Transportation,0,0,0,0,47.302,47.302
2041,2007,1,Commerical,0.037,1.223,0.063,0,8.75,10.074
2042,2007,1,Electric Power,0,4.421,0.044,8.367,39.193,140.236
2043,2007,1,Industrial,0.615,0.399,0.014,0,164.137,165.166
2044,2007,1,Residential,0,1.868,2.895,0,0,40.434
2045,2007,1,Transportation,0,0,0,0,47.935,47.935
2046,2007,2,Commerical,0.029,1.105,0.068,0,7.764,8.966
2047,2007,2,Electric Power,0,3.83,0.066,8.598,32.222,107.564
2048,2007,2,Industrial,0.471,0.361,0.015,0,149.84,150.687
2049,2007,2,Residential,0,1.688,3.12,0,0,37.027
2050,2007,2,Transportation,0,0,0,0,42.605,42.605
2051,2007,3,Commerical,0.038,1.223,0.094,0,8.703,10.058
2052,2007,3,Electric Power,0,4.108,0.165,10.397,34.713,131.167
2053,2007,3,Industrial,0.625,0.399,0.021,0,161.587,162.632
2054,2007,3,Residential,0,1.868,4.299,0,0,41.839
2055,2007,3,Transportation,0,0,0,0,46.76,46.76
2056,2007,4,Commerical,0.038,1.184,0.104,0,8.415,9.741
2057,2007,4,Electric Power,0,3.951,0.186,10.822,33.17,128.973
2058,2007,4,Industrial,0.631,0.386,0.023,0,158.425,159.465
2059,2007,4,Residential,0,1.808,4.738,0,0,41.067
2060,2007,4,Transportation,0,0,0,0,43.109,43.109
2061,2007,5,Commerical,0.041,1.223,0.114,0,8.711,10.089
2062,2007,5,Electric Power,0,3.94,0.287,10.073,33.744,136.304
2063,2007,5,Industrial,0.572,0.399,0.025,0,160.086,161.082
2064,2007,5,Residential,0,1.868,5.231,0,0,42.771
2065,2007,5,Transportation,0,0,0,0,47.151,47.151
2066,2007,6,Commerical,0.018,1.184,0.115,0,8.471,9.788
2067,2007,6,Electric Power,0,4.225,0.288,8.941,35.015,125.888
2068,2007,6,Industrial,0.413,0.386,0.026,0,156.356,157.181
2069,2007,6,Residential,0,1.808,5.278,0,0,41.607
2070,2007,6,Transportation,0,0,0,0,49.821,49.821
2071,2007,7,Commerical,0.006,1.223,0.121,0,8.772,10.121
2072,2007,7,Electric Power,0,4.266,0.293,7.364,36.164,124.473
2073,2007,7,Industrial,0.304,0.399,0.027,0,164.043,164.773
2074,2007,7,Residential,0,1.868,5.541,0,0,43.08
2075,2007,7,Transportation,0,0,0,0,50.441,50.441
2076,2007,8,Commerical,-0.002,1.223,0.12,0,8.658,9.999
2077,2007,8,Electric Power,0,4.281,0.256,9.21,36.321,117.846
2078,2007,8,Industrial,0.26,0.399,0.027,0,161.827,162.513
2079,2007,8,Residential,0,1.868,5.483,0,0,43.023
2080,2007,8,Transportation,0,0,0,0,53.27,53.27
2081,2007,9,Commerical,0.003,1.184,0.109,0,8.357,9.652
2082,2007,9,Electric Power,0,4.155,0.233,9.781,35.206,99.415
2083,2007,9,Industrial,0.259,0.386,0.024,0,157.452,158.121
2084,2007,9,Residential,0,1.808,5.001,0,0,41.33
2085,2007,9,Transportation,0,0,0,0,51.105,51.105
2086,2007,10,Commerical,0.013,1.223,0.1,0,8.738,10.073
2087,2007,10,Electric Power,0,4.315,0.168,11.521,35.122,101.268
2088,2007,10,Industrial,0.33,0.399,0.022,0,165.302,166.053
2089,2007,10,Residential,0,1.868,4.558,0,0,42.098
2090,2007,10,Transportation,0,0,0,0,57.555,57.555
2091,2007,11,Commerical,0.018,1.184,0.082,0,8.596,9.879
2092,2007,11,Electric Power,0,4.132,0.083,10.56,35.718,103.564
2093,2007,11,Industrial,0.419,0.386,0.018,0,164.242,165.065
2094,2007,11,Residential,0,1.808,3.739,0,0,40.068
2095,2007,11,Transportation,0,0,0,0,52.93,52.93
2096,2007,12,Commerical,0.026,1.223,0.078,0,8.788,10.115
2097,2007,12,Electric Power,0,4.319,0.018,11.909,36.862,115.138
2098,2007,12,Industrial,0.526,0.399,0.017,0,173.434,174.377
2099,2007,12,Residential,0,1.868,3.549,0,0,41.089
2100,2007,12,Transportation,0,0,0,0,59.24,59.24
2101,2008,1,Commerical,0.017,1.254,0.102,0,9.14,10.513
2102,2008,1,Electric Power,0,4.125,0.056,14.58,36.988,126.073
2103,2008,1,Industrial,0.556,0.423,0.023,0,184.033,185.036
2104,2008,1,Residential,0,2.236,3.026,0,0,45.071
2105,2008,1,Transportation,0,0,0,0,57.217,57.217
2106,2008,2,Commerical,0.016,1.173,0.11,0,8.519,9.818
2107,2008,2,Electric Power,0,3.708,0.122,13.142,34.528,115.054
2108,2008,2,Industrial,0.537,0.396,0.024,0,161.612,162.57
2109,2008,2,Residential,0,2.092,3.262,0,0,42.594
2110,2008,2,Transportation,0,0,0,0,58.092,58.092
2111,2008,3,Commerical,0.034,1.254,0.151,0,9.044,10.482
2112,2008,3,Electric Power,0,4.268,0.255,16.316,37.879,132.023
2113,2008,3,Industrial,0.595,0.423,0.033,0,168.606,169.658
2114,2008,3,Residential,0,2.236,4.494,0,0,46.539
2115,2008,3,Transportation,0,0,0,0,58.585,58.585
2116,2008,4,Commerical,0.034,1.213,0.167,0,9.128,10.541
2117,2008,4,Electric Power,0,4.156,0.321,17.829,34.31,131.852
2118,2008,4,Industrial,0.593,0.41,0.037,0,166.922,167.962
2119,2008,4,Residential,0,2.164,4.953,0,0,45.641
2120,2008,4,Transportation,0,0,0,0,64.365,64.365
2121,2008,5,Commerical,0.02,1.254,0.184,0,9.307,10.764
2122,2008,5,Electric Power,0,4.295,0.337,18.221,33.802,148.936
2123,2008,5,Industrial,0.579,0.423,0.041,0,170.428,171.471
2124,2008,5,Residential,0,2.236,5.468,0,0,47.513
2125,2008,5,Transportation,0,0,0,0,66.951,66.951
2126,2008,6,Commerical,0.019,1.213,0.186,0,9.163,10.581
2127,2008,6,Electric Power,0,4.3,0.437,17.539,35.866,157.239
2128,2008,6,Industrial,0.438,0.41,0.041,0,161.967,162.857
2129,2008,6,Residential,0,2.164,5.517,0,0,46.206
2130,2008,6,Transportation,0,0,0,0,66.266,66.266
2131,2008,7,Commerical,0.017,1.254,0.195,0,9.267,10.733
2132,2008,7,Electric Power,0,4.363,0.378,13.677,39.082,144.262
2133,2008,7,Industrial,0.415,0.423,0.043,0,168.936,169.818
2134,2008,7,Residential,0,2.236,5.792,0,0,47.837
2135,2008,7,Transportation,0,0,0,0,73.086,73.086
2136,2008,8,Commerical,0.003,1.254,0.193,0,9.305,10.754
2137,2008,8,Electric Power,0,4.343,0.359,11.138,38.427,126.298
2138,2008,8,Industrial,0.4,0.423,0.043,0,169.036,169.902
2139,2008,8,Residential,0,2.236,5.732,0,0,47.776
2140,2008,8,Transportation,0,0,0,0,75.264,75.264
2141,2008,9,Commerical,0.006,1.213,0.176,0,9.053,10.448
2142,2008,9,Electric Power,0,4.209,0.316,10.616,35.687,105.696
2143,2008,9,Industrial,0.327,0.41,0.039,0,161.688,162.464
2144,2008,9,Residential,0,2.164,5.228,0,0,45.916
2145,2008,9,Transportation,0,0,0,0,74.783,74.783
2146,2008,10,Commerical,0.01,1.254,0.16,0,9.132,10.556
2147,2008,10,Electric Power,0,4.357,0.206,16.229,34.703,107.943
2148,2008,10,Industrial,0.325,0.423,0.035,0,170.389,171.173
2149,2008,10,Residential,0,2.236,4.764,0,0,46.809
2150,2008,10,Transportation,0,0,0,0,77.913,77.913
2151,2008,11,Commerical,0.011,1.213,0.131,0,8.978,10.333
2152,2008,11,Electric Power,0,4.208,0.098,17.038,36.323,110.71
2153,2008,11,Industrial,0.405,0.41,0.029,0,167.154,167.999
2154,2008,11,Residential,0,2.164,3.908,0,0,44.597
2155,2008,11,Transportation,0,0,0,0,73.899,73.899
2156,2008,12,Commerical,0.019,1.254,0.125,0,9.211,10.608
2157,2008,12,Electric Power,0,4.303,0.064,22.573,37.679,135.232
2158,2008,12,Industrial,0.547,0.423,0.028,0,161.523,162.521
2159,2008,12,Residential,0,2.236,3.71,0,0,45.755
2160,2008,12,Transportation,0,0,0,0,78.155,78.155
2161,2009,1,Commerical,0.03,1.418,0.137,0,9.293,10.878
2162,2009,1,Electric Power,0,4.397,0.025,20.304,37.494,141.776
2163,2009,1,Industrial,0.563,0.357,0.03,0,156.732,157.682
2164,2009,1,Residential,0,2.786,3.055,0,0,48.647
2165,2009,1,Transportation,0,0,0,0,67.39,67.39
2166,2009,2,Commerical,0.022,1.281,0.147,0,8.344,9.794
2167,2009,2,Electric Power,0,3.984,0.104,19.968,34.407,118.726
2168,2009,2,Industrial,0.49,0.322,0.033,0,146.57,147.415
2169,2009,2,Residential,0,2.516,3.294,0,0,44.473
2170,2009,2,Transportation,0,0,0,0,58.157,58.157
2171,2009,3,Commerical,0.035,1.418,0.203,0,9.494,11.151
2172,2009,3,Electric Power,0,4.437,0.266,24.222,38.016,140.722
2173,2009,3,Industrial,0.659,0.357,0.045,0,157.214,158.275
2174,2009,3,Residential,0,2.786,4.538,0,0,50.129
2175,2009,3,Transportation,0,0,0,0,69.809,69.809
2176,2009,4,Commerical,0.031,1.373,0.224,0,9.228,10.856
2177,2009,4,Electric Power,0,4.17,0.339,25.446,33.386,150.585
2178,2009,4,Industrial,0.651,0.345,0.05,0,150.039,151.085
2179,2009,4,Residential,0,2.696,5.002,0,0,49.122
2180,2009,4,Transportation,0,0,0,0,73.365,73.365
2181,2009,5,Commerical,0.029,1.418,0.247,0,9.636,11.331
2182,2009,5,Electric Power,0,4.214,0.377,21.366,34.378,160.525
2183,2009,5,Industrial,0.638,0.357,0.055,0,156.697,157.746
2184,2009,5,Residential,0,2.786,5.521,0,0,51.113
2185,2009,5,Transportation,0,0,0,0,79.757,79.757
2186,2009,6,Commerical,0.029,1.373,0.249,0,9.375,11.026
2187,2009,6,Electric Power,0,4.124,0.353,19.105,37.404,160.124
2188,2009,6,Industrial,0.578,0.345,0.055,0,157.419,158.398
2189,2009,6,Residential,0,2.696,5.571,0,0,49.692
2190,2009,6,Transportation,0,0,0,0,78.083,78.083
2191,2009,7,Commerical,0.007,1.418,0.262,0,9.571,11.259
2192,2009,7,Electric Power,0,4.283,0.413,16.906,39.395,140.303
2193,2009,7,Industrial,0.477,0.357,0.058,0,168.748,169.639
2194,2009,7,Residential,0,2.786,5.849,0,0,51.44
2195,2009,7,Transportation,0,0,0,0,83.259,83.259
2196,2009,8,Commerical,0.002,1.418,0.259,0,9.68,11.359
2197,2009,8,Electric Power,0,4.269,0.397,18.645,39.42,129.072
2198,2009,8,Industrial,0.465,0.357,0.057,0,172.194,173.073
2199,2009,8,Residential,0,2.786,5.788,0,0,51.379
2200,2009,8,Transportation,0,0,0,0,84.802,84.802
2201,2009,9,Commerical,0.003,1.373,0.236,0,9.107,10.72
2202,2009,9,Electric Power,0,4.152,0.324,15.868,35.678,114.922
2203,2009,9,Industrial,0.324,0.345,0.052,0,164.328,165.05
2204,2009,9,Residential,0,2.696,5.279,0,0,49.399
2205,2009,9,Transportation,0,0,0,0,80.144,80.144
2206,2009,10,Commerical,0.012,1.418,0.215,0,9.358,11.003
2207,2009,10,Electric Power,0,4.166,0.232,23.248,35.092,129.45
2208,2009,10,Industrial,0.462,0.357,0.048,0,172.104,172.971
2209,2009,10,Residential,0,2.786,4.811,0,0,50.402
2210,2009,10,Transportation,0,0,0,0,87.65,87.65
2211,2009,11,Commerical,0.019,1.373,0.177,0,9.229,10.798
2212,2009,11,Electric Power,0,4.344,0.138,23.458,36.826,135.958
2213,2009,11,Industrial,0.468,0.345,0.039,0,170.635,171.487
2214,2009,11,Residential,0,2.696,3.946,0,0,48.067
2215,2009,11,Transportation,0,0,0,0,85.131,85.131
2216,2009,12,Commerical,0.023,1.418,0.168,0,9.455,11.064
2217,2009,12,Electric Power,0,4.667,0.072,23.563,39.515,151.575
2218,2009,12,Industrial,0.599,0.357,0.037,0,175.583,176.575
2219,2009,12,Residential,0,2.786,3.746,0,0,49.337
2220,2009,12,Transportation,0,0,0,0,87.423,87.423
2221,2010,1,Commerical,0.021,1.571,0.209,0.004,9.308,11.114
2222,2010,1,Electric Power,0,4.476,0.034,23.383,38.597,142.261
2223,2010,1,Industrial,0.578,0.357,0.046,0,192.63,193.611
2224,2010,1,Residential,0,3.125,3.197,0,0,52.23
2225,2010,1,Transportation,0,0,0,0,80.85,80.85
2226,2010,2,Commerical,0.021,1.419,0.225,0.003,8.3,9.969
2227,2010,2,Electric Power,0,3.955,0.112,18.531,36.072,128.346
2228,2010,2,Industrial,0.554,0.322,0.05,0,177.349,178.275
2229,2010,2,Residential,0,2.823,3.446,0,0,47.734
2230,2010,2,Transportation,0,0,0,0,78.93,78.93
2231,2010,3,Commerical,0.025,1.571,0.31,0.005,9.379,11.29
2232,2010,3,Electric Power,0,4.458,0.259,29.301,38.871,143.485
2233,2010,3,Industrial,0.641,0.357,0.069,0,195.381,196.447
2234,2010,3,Residential,0,3.125,4.748,0,0,53.781
2235,2010,3,Transportation,0,0,0,0,85.353,85.353
2236,2010,4,Commerical,0.037,1.521,0.342,0.005,9.371,11.276
2237,2010,4,Electric Power,0,4.232,0.382,33.311,36.319,138.725
2238,2010,4,Industrial,0.639,0.345,0.076,0,188.055,189.116
2239,2010,4,Residential,0,3.025,5.233,0,0,52.684
2240,2010,4,Transportation,0,0,0,0,87.411,87.411
2241,2010,5,Commerical,0.04,1.571,0.378,0.005,9.959,11.953
2242,2010,5,Electric Power,0,4.472,0.522,29.671,35.98,155.614
2243,2010,5,Industrial,0.561,0.357,0.084,0,190.798,191.8
2244,2010,5,Residential,0,3.125,5.777,0,0,54.81
2245,2010,5,Transportation,0,0,0,0,91.769,91.769
2246,2010,6,Commerical,0.036,1.521,0.383,0.003,9.35,11.294
2247,2010,6,Electric Power,0,4.312,0.597,27.46,38.724,172.466
2248,2010,6,Industrial,0.452,0.345,0.085,0,189.234,190.117
2249,2010,6,Residential,0,3.025,5.829,0,0,53.28
2250,2010,6,Transportation,0,0,0,0,92.745,92.745
