"year","month","sector","geothermalEnergy","solarEnergy","windEnergy","total_biomassEnergy","total_hydroelectricPower","total_biofuels","total_renewableEnergy"
"1980","5","Transportation","0","0","0","0.000","0","0","0.000"
"1980","6","Commerical","0","0","0","1.721","0","0","1.721"
"1980","6","Electric Power","1.459","0","0","0.182","94.363","0","96.004"
"1980","6","Industrial","0","0","0","131.148","1.088","0","132.236"
"1980","6","Residential","0","0","0","69.672","0","0","69.672"
"1980","6","Transportation","0","0","0","0.000","0","0","0.000"
"1980","7","Commerical","0","0","0","1.779","0","0","1.779"
"1980","7","Electric Power","1.534","0","0","0.262","83.488","0","85.284"
"1980","7","Industrial","0","0","0","135.519","0.96","0","136.479"
"1980","7","Residential","0","0","0","71.995","0","0","71.995"
"1980","7","Transportation","0","0","0","0.000","0","0","0.000"
"1980","8","Commerical","0","0","0","1.779","0","0","1.779"
"1980","8","Electric Power","1.639","0","0","0.383","69.712","0","71.734"
"1980","8","Industrial","0","0","0","135.519","0.805","0","136.324"
"1980","8","Residential","0","0","0","71.995","0","0","71.995"
"1980","8","Transportation","0","0","0","0.000","0","0","0.000"
"1980","9","Commerical","0","0","0","1.721","0","0","1.721"
"1980","9","Electric Power","1.48","0","0","0.364","63.092","0","64.936"
"1980","9","Industrial","0","0","0","131.148","0.727","0","131.875"
"1980","9","Residential","0","0","0","69.672","0","0","69.672"
"1980","9","Transportation","0","0","0","0.000","0","0","0.000"
"1980","10","Commerical","0","0","0","1.779","0","0","1.779"
"1980","10","Electric Power","1.681","0","0","0.425","60.958","0","63.064"
"1980","10","Industrial","0","0","0","135.519","0.703","0","136.222"
"1980","10","Residential","0","0","0","71.995","0","0","71.995"
"1980","10","Transportation","0","0","0","0.000","0","0","0.000"
"1980","11","Commerical","0","0","0","1.721","0","0","1.721"
"1980","11","Electric Power","1.643","0","0","0.404","65.569","0","67.616"
"1980","11","Industrial","0","0","0","131.148","0.756","0","131.904"
"1980","11","Residential","0","0","0","69.672","0","0","69.672"
"1980","11","Transportation","0","0","0","0.000","0","0","0.000"
"1980","12","Commerical","0","0","0","1.779","0","0","1.779"
"1980","12","Electric Power","1.602","0","0","0.379","76.053","0","78.034"
"1980","12","Industrial","0","0","0","135.519","0.805","0","136.324"
"1980","12","Residential","0","0","0","71.995","0","0","71.995"
"1980","12","Transportation","0","0","0","0.000","0","0","0.000"
"1981","1","Commerical","0","0","0","1.788","0","0","1.788"
"1981","1","Electric Power","1.725","0","0","0.364","76.219","0","78.308"
"1981","1","Industrial","0","0","0","143.930","0.995","0","144.925"
"1981","1","Residential","0","0","0","73.890","0","0","73.890"
"1981","1","Transportation","0","0","0","0.571","0","0","0.571"
"1981","2","Commerical","0","0","0","1.615","0","0","1.615"
"1981","2","Electric Power","1.525","0","0","0.376","71.99","0","73.891"
"1981","2","Industrial","0","0","0","130.002","0.841","0","130.843"
"1981","2","Residential","0","0","0","66.740","0","0","66.740"
"1981","2","Transportation","0","0","0","0.516","0","0","0.516"
"1981","3","Commerical","0","0","0","1.788","0","0","1.788"
"1981","3","Electric Power","1.71","0","0","0.415","70.193","0","72.318"
"1981","3","Industrial","0","0","0","143.930","0.957","0","144.887"
"1981","3","Residential","0","0","0","73.890","0","0","73.890"
"1981","3","Transportation","0","0","0","0.571","0","0","0.571"
"1981","4","Commerical","0","0","0","1.730","0","0","1.730"
"1981","4","Electric Power","1.579","0","0","0.390","70.706","0","72.675"
"1981","4","Industrial","0","0","0","139.288","1.013","0","140.301"
"1981","4","Residential","0","0","0","71.507","0","0","71.507"
"1981","4","Transportation","0","0","0","0.553","0","0","0.553"
"1981","5","Commerical","0","0","0","1.788","0","0","1.788"
"1981","5","Electric Power","1.564","0","0","0.253","82.165","0","83.982"
"1981","5","Industrial","0","0","0","143.930","1.135","0","145.065"
"1981","5","Residential","0","0","0","73.890","0","0","73.890"
"1981","5","Transportation","0","0","0","0.571","0","0","0.571"
"1981","6","Commerical","0","0","0","1.730","0","0","1.730"
"1981","6","Electric Power","1.561","0","0","0.161","89.974","0","91.696"
"1981","6","Industrial","0","0","0","139.288","1.088","0","140.376"
"1981","6","Residential","0","0","0","71.507","0","0","71.507"
"1981","6","Transportation","0","0","0","0.553","0","0","0.553"
"1981","7","Commerical","0","0","0","1.788","0","0","1.788"
"1981","7","Electric Power","1.716","0","0","0.212","85.753","0","87.681"
"1981","7","Industrial","0","0","0","143.930","0.96","0","144.890"
"1981","7","Residential","0","0","0","73.890","0","0","73.890"
"1981","7","Transportation","0","0","0","0.571","0","0","0.571"
"1981","8","Commerical","0","0","0","1.788","0","0","1.788"
"1981","8","Electric Power","1.695","0","0","0.248","73.75","0","75.693"
"1981","8","Industrial","0","0","0","143.930","0.805","0","144.735"
"1981","8","Residential","0","0","0","73.890","0","0","73.890"
"1981","8","Transportation","0","0","0","0.571","0","0","0.571"
"1981","9","Commerical","0","0","0","1.730","0","0","1.730"
"1981","9","Electric Power","1.705","0","0","0.403","60.807","0","62.915"
"1981","9","Industrial","0","0","0","139.288","0.727","0","140.015"
"1981","9","Residential","0","0","0","71.507","0","0","71.507"
"1981","9","Transportation","0","0","0","0.553","0","0","0.553"
"1981","10","Commerical","0","0","0","1.788","0","0","1.788"
"1981","10","Electric Power","1.682","0","0","0.402","61.718","0","63.802"
"1981","10","Industrial","0","0","0","143.930","0.703","0","144.633"
"1981","10","Residential","0","0","0","73.890","0","0","73.890"
"1981","10","Transportation","0","0","0","0.571","0","0","0.571"
"1981","11","Commerical","0","0","0","1.730","0","0","1.730"
"1981","11","Electric Power","1.468","0","0","0.360","64.703","0","66.531"
"1981","11","Industrial","0","0","0","139.288","0.756","0","140.044"
"1981","11","Residential","0","0","0","71.507","0","0","71.507"
"1981","11","Transportation","0","0","0","0.553","0","0","0.553"
"1981","12","Commerical","0","0","0","1.788","0","0","1.788"
"1981","12","Electric Power","1.473","0","0","0.261","81.474","0","83.208"
"1981","12","Industrial","0","0","0","143.930","0.805","0","144.735"
"1981","12","Residential","0","0","0","73.890","0","0","73.890"
"1981","12","Transportation","0","0","0","0.571","0","0","0.571"
"1982","1","Commerical","0","0","0","1.879","0","0","1.879"
"1982","1","Electric Power","1.297","0","0","0.325","91.768","0","93.390"
"1982","1","Industrial","0","0","0","140.110","0.995","0","141.105"
"1982","1","Residential","0","0","0","82.384","0","0","82.384"
"1982","1","Transportation","0","0","0","1.553","0","0","1.553"
"1982","2","Commerical","0","0","0","1.698","0","0","1.698"
"1982","2","Electric Power","1.193","0","0","0.313","91.066","0","92.572"
"1982","2","Industrial","0","0","0","126.552","0.841","0","127.393"
"1982","2","Residential","0","0","0","74.411","0","0","74.411"
"1982","2","Transportation","0","0","0","1.403","0","0","1.403"
"1982","3","Commerical","0","0","0","1.879","0","0","1.879"
"1982","3","Electric Power","1.051","0","0","0.231","101.967","0","103.249"
"1982","3","Industrial","0","0","0","140.110","0.957","0","141.067"
"1982","3","Residential","0","0","0","82.384","0","0","82.384"
"1982","3","Transportation","0","0","0","1.553","0","0","1.553"
"1982","4","Commerical","0","0","0","1.819","0","0","1.819"
"1982","4","Electric Power","1.06","0","0","0.183","95.29","0","96.533"
"1982","4","Industrial","0","0","0","135.590","1.013","0","136.603"
"1982","4","Residential","0","0","0","79.726","0","0","79.726"
"1982","4","Transportation","0","0","0","1.503","0","0","1.503"
"1982","5","Commerical","0","0","0","1.879","0","0","1.879"
"1982","5","Electric Power","1.231","0","0","0.210","95.437","0","96.878"
"1982","5","Industrial","0","0","0","140.110","1.135","0","141.245"
"1982","5","Residential","0","0","0","82.384","0","0","82.384"
"1982","5","Transportation","0","0","0","1.553","0","0","1.553"
"1982","6","Commerical","0","0","0","1.819","0","0","1.819"
"1982","6","Electric Power","1.487","0","0","0.229","95.375","0","97.091"
"1982","6","Industrial","0","0","0","135.590","1.088","0","136.678"
"1982","6","Residential","0","0","0","79.726","0","0","79.726"
"1982","6","Transportation","0","0","0","1.503","0","0","1.503"
"1982","7","Commerical","0","0","0","1.879","0","0","1.879"
"1982","7","Electric Power","1.564","0","0","0.276","93.127","0","94.967"
"1982","7","Industrial","0","0","0","140.110","0.96","0","141.070"
"1982","7","Residential","0","0","0","82.384","0","0","82.384"
"1982","7","Transportation","0","0","0","1.553","0","0","1.553"
"1982","8","Commerical","0","0","0","1.879","0","0","1.879"
"1982","8","Electric Power","1.559","0","0","0.241","81.528","0","83.328"
"1982","8","Industrial","0","0","0","140.110","0.805","0","140.915"
"1982","8","Residential","0","0","0","82.384","0","0","82.384"
"1982","8","Transportation","0","0","0","1.553","0","0","1.553"
"1982","9","Commerical","0","0","0","1.819","0","0","1.819"
"1982","9","Electric Power","1.495","0","0","0.309","67.885","0","69.689"
"1982","9","Industrial","0","0","0","135.590","0.727","0","136.317"
"1982","9","Residential","0","0","0","79.726","0","0","79.726"
"1982","9","Transportation","0","0","0","1.503","0","0","1.503"
"1982","10","Commerical","0","0","0","1.879","0","0","1.879"
"1982","10","Electric Power","1.592","0","0","0.447","67.388","0","69.427"
"1982","10","Industrial","0","0","0","140.110","0.703","0","140.813"
"1982","10","Residential","0","0","0","82.384","0","0","82.384"
"1982","10","Transportation","0","0","0","1.553","0","0","1.553"
"1982","11","Commerical","0","0","0","1.819","0","0","1.819"
"1982","11","Electric Power","1.672","0","0","0.309","79.489","0","81.470"
"1982","11","Industrial","0","0","0","135.590","0.756","0","136.346"
"1982","11","Residential","0","0","0","79.726","0","0","79.726"
"1982","11","Transportation","0","0","0","1.503","0","0","1.503"
"1982","12","Commerical","0","0","0","1.879","0","0","1.879"
"1982","12","Electric Power","1.323","0","0","0.283","94.717","0","96.323"
"1982","12","Industrial","0","0","0","140.110","0.805","0","140.915"
"1982","12","Residential","0","0","0","82.384","0","0","82.384"
"1982","12","Transportation","0","0","0","1.553","0","0","1.553"
"1983","1","Commerical","0","0","0","1.891","0","0","1.891"
"1983","1","Electric Power","1.65","0","0.001","0.237","99.748","0","101.636"
"1983","1","Industrial","0","0","0","159.199","0.995","0","160.194"
"1983","1","Residential","0","0","0","82.384","0","0","82.384"
"1983","1","Transportation","0","0","0","2.864","0","0","2.864"
"1983","2","Commerical","0","0","0","1.709","0","0","1.709"
"1983","2","Electric Power","1.269","0","0","0.239","95.365","0","96.873"
"1983","2","Industrial","0","0","0","143.793","0.841","0","144.634"
"1983","2","Residential","0","0","0","74.411","0","0","74.411"
"1983","2","Transportation","0","0","0","2.587","0","0","2.587"
"1983","3","Commerical","0","0","0","1.891","0","0","1.891"
"1983","3","Electric Power","1.463","0","0.001","0.272","103.391","0","105.127"
"1983","3","Industrial","0","0","0","159.199","0.957","0","160.156"
"1983","3","Residential","0","0","0","82.384","0","0","82.384"
"1983","3","Transportation","0","0","0","2.864","0","0","2.864"
"1983","4","Commerical","0","0","0","1.831","0","0","1.831"
"1983","4","Electric Power","1.371","0","0.001","0.234","102.321","0","103.927"
"1983","4","Industrial","0","0","0","154.063","1.013","0","155.076"
"1983","4","Residential","0","0","0","79.726","0","0","79.726"
"1983","4","Transportation","0","0","0","2.772","0","0","2.772"
"1983","5","Commerical","0","0","0","1.891","0","0","1.891"
"1983","5","Electric Power","1.114","0","0.001","0.309","106.432","0","107.856"
"1983","5","Industrial","0","0","0","159.199","1.135","0","160.334"
"1983","5","Residential","0","0","0","82.384","0","0","82.384"
"1983","5","Transportation","0","0","0","2.864","0","0","2.864"
"1983","6","Commerical","0","0","0","1.831","0","0","1.831"
"1983","6","Electric Power","1.465","0","0.001","0.344","104.722","0","106.532"
"1983","6","Industrial","0","0","0","154.063","1.088","0","155.151"
"1983","6","Residential","0","0","0","79.726","0","0","79.726"
"1983","6","Transportation","0","0","0","2.772","0","0","2.772"
"1983","7","Commerical","0","0","0","1.891","0","0","1.891"
"1983","7","Electric Power","1.825","0","0","0.312","95.923","0","98.060"
"1983","7","Industrial","0","0","0","159.199","0.96","0","160.159"
"1983","7","Residential","0","0","0","82.384","0","0","82.384"
"1983","7","Transportation","0","0","0","2.864","0","0","2.864"
"1983","8","Commerical","0","0","0","1.891","0","0","1.891"
"1983","8","Electric Power","2.401","0","0","0.356","88.124","0","90.881"
"1983","8","Industrial","0","0","0","159.199","0.805","0","160.004"
"1983","8","Residential","0","0","0","82.384","0","0","82.384"
"1983","8","Transportation","0","0","0","2.864","0","0","2.864"
"1983","9","Commerical","0","0","0","1.831","0","0","1.831"
"1983","9","Electric Power","2.194","0","0.001","0.364","74.08","0","76.639"
"1983","9","Industrial","0","0","0","154.063","0.727","0","154.790"
"1983","9","Residential","0","0","0","79.726","0","0","79.726"
"1983","9","Transportation","0","0","0","2.772","0","0","2.772"
"1983","10","Commerical","0","0","0","1.891","0","0","1.891"
"1983","10","Electric Power","2.3","0","0.002","0.394","70.788","0","73.484"
"1983","10","Industrial","0","0","0","159.199","0.703","0","159.902"
"1983","10","Residential","0","0","0","82.384","0","0","82.384"
"1983","10","Transportation","0","0","0","2.864","0","0","2.864"
"1983","11","Commerical","0","0","0","1.831","0","0","1.831"
"1983","11","Electric Power","2.047","0","0.001","0.388","84.2","0","86.636"
"1983","11","Industrial","0","0","0","154.063","0.756","0","154.819"
"1983","11","Residential","0","0","0","79.726","0","0","79.726"
"1983","11","Transportation","0","0","0","2.772","0","0","2.772"
"1983","12","Commerical","0","0","0","1.891","0","0","1.891"
"1983","12","Electric Power","1.63","0","0","0.533","108.131","0","110.294"
"1983","12","Industrial","0","0","0","159.199","0.805","0","160.004"
"1983","12","Residential","0","0","0","82.384","0","0","82.384"
"1983","12","Transportation","0","0","0","2.864","0","0","2.864"
"1984","1","Commerical","0","0","0","1.893","0","0","1.893"
"1984","1","Electric Power","1.665","0","0","0.614","101.464","0","103.743"
"1984","1","Industrial","0","0","0","162.474","0.995","0","163.469"
"1984","1","Residential","0","0","0","83.005","0","0","83.005"
"1984","1","Transportation","0","0","0","3.495","0","0","3.495"
"1984","2","Commerical","0","0","0","1.771","0","0","1.771"
"1984","2","Electric Power","2.034","0","0.001","0.485","95.194","0","97.714"
"1984","2","Industrial","0","0","0","151.993","0.841","0","152.834"
"1984","2","Residential","0","0","0","77.650","0","0","77.650"
"1984","2","Transportation","0","0","0","3.270","0","0","3.270"
"1984","3","Commerical","0","0","0","1.893","0","0","1.893"
"1984","3","Electric Power","2.235","0.001","0.001","0.660","103.844","0","106.741"
"1984","3","Industrial","0","0","0","162.474","0.957","0","163.431"
"1984","3","Residential","0","0","0","83.005","0","0","83.005"
"1984","3","Transportation","0","0","0","3.495","0","0","3.495"
"1984","4","Commerical","0","0","0","1.832","0","0","1.832"
"1984","4","Electric Power","2.205","0.001","0.002","0.501","102.257","0","104.966"
"1984","4","Industrial","0","0","0","157.234","1.013","0","158.247"
"1984","4","Residential","0","0","0","80.328","0","0","80.328"
"1984","4","Transportation","0","0","0","3.382","0","0","3.382"
