OrderMonth,OrderYear,ShipDuration,ShipMode,Segment,State,Category,SubCategory,Sales
10,2017,1,First Class,Corporate,California,Office Supplies,Binders,49.54
6,2016,3,Second Class,Corporate,Michigan,Technology,Accessories,41.9
11,2016,5,Standard Class,Consumer,Florida,Furniture,Tables,375.46
11,2016,5,Standard Class,Consumer,Florida,Technology,Accessories,83.98
12,2016,4,Standard Class,Corporate,Pennsylvania,Technology,Machines,482.34
12,2016,4,Standard Class,Corporate,Pennsylvania,Furniture,Furnishings,2.96
11,2015,2,First Class,Consumer,Ohio,Office Supplies,Art,2.62
12,2018,4,Standard Class,Consumer,New York,Office Supplies,Binders,23.36
12,2018,4,Standard Class,Consumer,New York,Technology,Accessories,39.98
9,2015,2,Second Class,Consumer,Washington,Technology,Phones,246.38
9,2015,2,Second Class,Consumer,Washington,Technology,Copiers,1799.97
6,2015,3,Second Class,Corporate,Illinois,Office Supplies,Binders,12.46
6,2018,5,Standard Class,Home Office,Nevada,Office Supplies,Binders,75.79
10,2018,2,Second Class,Corporate,Rhode Island,Office Supplies,Storage,49.96
10,2018,2,Second Class,Corporate,Rhode Island,Office Supplies,Paper,12.96
10,2016,4,Standard Class,Home Office,Michigan,Office Supplies,Supplies,70.12
9,2017,2,Second Class,Consumer,Texas,Office Supplies,Storage,35.95
9,2017,2,Second Class,Consumer,Texas,Furniture,Bookcases,2396.27
9,2017,2,Second Class,Consumer,Texas,Office Supplies,Storage,131.14
9,2017,2,Second Class,Consumer,Texas,Technology,Accessories,57.58
12,2015,2,First Class,Consumer,Florida,Office Supplies,Paper,9.57
4,2015,4,Standard Class,Corporate,North Carolina,Office Supplies,Art,39.07
12,2018,5,Standard Class,Consumer,New York,Office Supplies,Appliances,35.91
12,2018,4,Standard Class,Consumer,California,Technology,Accessories,179.95
12,2018,4,Standard Class,Consumer,California,Technology,Copiers,1199.98
12,2018,4,Standard Class,Consumer,California,Office Supplies,Paper,27.15
12,2018,4,Standard Class,Consumer,California,Furniture,Tables,1004.02
12,2018,4,Standard Class,Consumer,California,Office Supplies,Paper,9.68
12,2018,4,Standard Class,Consumer,California,Office Supplies,Labels,28.35
12,2018,4,Standard Class,Consumer,California,Office Supplies,Paper,55.98
12,2018,4,Standard Class,Consumer,California,Furniture,Bookcases,1336.83
12,2018,4,Standard Class,Consumer,California,Furniture,Chairs,113.57
11,2018,4,Standard Class,Corporate,Washington,Office Supplies,Paper,139.86
11,2018,4,Standard Class,Corporate,Washington,Furniture,Chairs,307.14
6,2018,4,Standard Class,Consumer,California,Office Supplies,Art,95.92
4,2017,4,Standard Class,Consumer,California,Furniture,Chairs,383.8
11,2018,4,Standard Class,Corporate,Kentucky,Office Supplies,Paper,5.78
3,2018,5,Standard Class,Corporate,California,Office Supplies,Art,9.32
3,2018,5,Standard Class,Corporate,California,Office Supplies,Envelopes,15.25
6,2015,3,First Class,Consumer,Colorado,Technology,Accessories,196.75
10,2018,4,Standard Class,Corporate,Massachusetts,Furniture,Furnishings,56.56
10,2018,4,Standard Class,Corporate,Massachusetts,Office Supplies,Storage,32.7
8,2018,2,Second Class,Consumer,Mississippi,Furniture,Chairs,866.4
11,2018,3,Second Class,Corporate,Michigan,Furniture,Furnishings,28.4
11,2018,3,Second Class,Corporate,Michigan,Office Supplies,Binders,287.92
9,2015,1,First Class,Home Office,New York,Technology,Machines,69.99
10,2018,7,Standard Class,Corporate,Texas,Office Supplies,Art,6.67
4,2017,6,Standard Class,Home Office,North Carolina,Office Supplies,Binders,189.59
4,2017,6,Standard Class,Home Office,North Carolina,Technology,Accessories,408.74
4,2017,6,Standard Class,Home Office,North Carolina,Technology,Accessories,291.96
4,2017,6,Standard Class,Home Office,North Carolina,Office Supplies,Storage,4.77
6,2017,1,First Class,Consumer,Massachusetts,Office Supplies,Storage,714.3
12,2015,6,Standard Class,Consumer,Florida,Office Supplies,Binders,4.81
12,2015,6,Standard Class,Consumer,Florida,Technology,Accessories,247.8
6,2017,2,Second Class,Home Office,Illinois,Technology,Machines,1007.98
6,2017,2,Second Class,Home Office,Illinois,Office Supplies,Paper,313.49
9,2018,4,Standard Class,Corporate,Texas,Office Supplies,Paper,31.87
1,2018,3,Second Class,Corporate,New York,Furniture,Chairs,207.85
9,2017,2,Second Class,Consumer,Michigan,Furniture,Furnishings,12.22
9,2017,2,Second Class,Consumer,Michigan,Office Supplies,Storage,194.94
9,2017,2,Second Class,Consumer,Michigan,Office Supplies,Storage,70.95
9,2017,2,Second Class,Consumer,Michigan,Office Supplies,Paper,91.36
9,2017,2,Second Class,Consumer,Michigan,Furniture,Chairs,242.94
9,2017,2,Second Class,Consumer,Michigan,Office Supplies,Labels,22.05
3,2018,5,Second Class,Consumer,Indiana,Furniture,Furnishings,2.91
4,2017,2,Second Class,Consumer,New York,Office Supplies,Art,59.52
4,2017,2,Second Class,Consumer,New York,Office Supplies,Storage,161.94
4,2017,2,Second Class,Consumer,New York,Office Supplies,Art,263.88
4,2017,2,Second Class,Consumer,New York,Office Supplies,Art,30.48
4,2017,2,Second Class,Consumer,New York,Office Supplies,Art,9.84
4,2017,2,Second Class,Consumer,New York,Technology,Phones,35.12
10,2018,4,Standard Class,Corporate,Ohio,Furniture,Tables,284.36
10,2018,4,Standard Class,Corporate,Ohio,Office Supplies,Storage,665.41
12,2017,4,Standard Class,Corporate,Oklahoma,Technology,Accessories,63.88
2,2015,6,Standard Class,Consumer,California,Furniture,Chairs,129.57
9,2017,5,Standard Class,Consumer,Illinois,Furniture,Chairs,747.56
9,2017,5,Standard Class,Consumer,Illinois,Office Supplies,Envelopes,8.93
12,2016,7,Standard Class,Consumer,Washington,Office Supplies,Appliances,103.92
12,2016,7,Standard Class,Consumer,Washington,Technology,Accessories,899.91
12,2016,7,Standard Class,Consumer,Washington,Office Supplies,Binders,51.31
4,2017,7,Standard Class,Home Office,Arizona,Furniture,Furnishings,23.56
4,2017,7,Standard Class,Home Office,Arizona,Furniture,Tables,1272.63
4,2017,7,Standard Class,Home Office,Arizona,Office Supplies,Binders,28.49
4,2017,7,Standard Class,Home Office,Arizona,Office Supplies,Supplies,185.38
4,2017,7,Standard Class,Home Office,Arizona,Office Supplies,Appliances,78.27
1,2016,7,Standard Class,Home Office,Illinois,Furniture,Furnishings,254.74
3,2018,4,Standard Class,Corporate,Texas,Furniture,Bookcases,205.33
12,2017,4,Second Class,Consumer,Illinois,Office Supplies,Binders,4.79
12,2016,4,Standard Class,Corporate,New York,Office Supplies,Paper,55.48
11,2015,2,Second Class,Consumer,California,Office Supplies,Storage,340.92
11,2015,2,Second Class,Consumer,California,Furniture,Bookcases,222.67
11,2015,2,Second Class,Consumer,California,Technology,Phones,703.97
11,2015,2,Second Class,Consumer,California,Office Supplies,Storage,92.52
11,2015,2,Second Class,Consumer,California,Office Supplies,Paper,62.65
11,2015,2,Second Class,Consumer,California,Office Supplies,Paper,94.85
7,2017,7,Standard Class,Corporate,California,Technology,Phones,95.76
10,2017,6,Standard Class,Consumer,New York,Furniture,Furnishings,40.2
6,2017,6,Standard Class,Corporate,New York,Office Supplies,Art,14.7
6,2017,6,Standard Class,Corporate,New York,Office Supplies,Storage,704.25
10,2015,4,Standard Class,Consumer,California,Technology,Accessories,9.09
7,2015,5,Standard Class,Consumer,New York,Office Supplies,Art,5.96
7,2015,5,Standard Class,Consumer,New York,Technology,Accessories,159.98
6,2018,3,First Class,Home Office,California,Office Supplies,Labels,29.6
6,2018,3,First Class,Home Office,California,Furniture,Bookcases,514.17
6,2018,3,First Class,Home Office,California,Technology,Phones,279.96
10,2015,2,First Class,Consumer,Illinois,Technology,Phones,2735.95
6,2015,4,Second Class,Home Office,Texas,Technology,Phones,7.99
6,2015,4,Second Class,Home Office,Texas,Technology,Accessories,63.98
6,2015,4,Second Class,Home Office,Texas,Office Supplies,Art,70.37
9,2015,5,Standard Class,Consumer,New York,Office Supplies,Storage,449.15
9,2015,5,Standard Class,Consumer,New York,Office Supplies,Envelopes,11.07
5,2017,5,Standard Class,Consumer,Washington,Technology,Accessories,93.98
3,2017,3,Second Class,Consumer,Tennessee,Furniture,Tables,189.88
12,2016,4,Standard Class,Consumer,Arkansas,Office Supplies,Envelopes,105.42
7,2017,6,Standard Class,Consumer,California,Office Supplies,Binders,119.62
7,2017,6,Standard Class,Consumer,California,Furniture,Furnishings,255.76
7,2017,6,Standard Class,Consumer,California,Furniture,Chairs,241.57
7,2017,6,Standard Class,Consumer,California,Furniture,Furnishings,69.3
5,2017,5,Standard Class,Corporate,Colorado,Office Supplies,Binders,22.62
5,2017,5,Standard Class,Corporate,Colorado,Office Supplies,Binders,14.95
5,2017,5,Standard Class,Corporate,Colorado,Furniture,Chairs,801.57
5,2017,5,Standard Class,Corporate,Colorado,Office Supplies,Binders,2.38
5,2017,5,Standard Class,Corporate,Colorado,Office Supplies,Paper,32.79
11,2018,3,Second Class,Corporate,New York,Office Supplies,Binders,15.92
3,2016,6,Standard Class,Consumer,Georgia,Office Supplies,Art,2.74
3,2016,6,Standard Class,Consumer,Georgia,Office Supplies,Art,8.34
3,2016,6,Standard Class,Consumer,Georgia,Office Supplies,Storage,46.74
3,2016,6,Standard Class,Consumer,Georgia,Office Supplies,Binders,6354.95
11,2018,1,First Class,Consumer,Missouri,Furniture,Furnishings,126.3
11,2018,1,First Class,Consumer,Missouri,Technology,Accessories,38.04
10,2017,3,First Class,Consumer,Ohio,Office Supplies,Art,7.15
12,2018,4,Standard Class,Consumer,California,Office Supplies,Art,6.63
12,2018,4,Standard Class,Consumer,California,Office Supplies,Art,5.88
1,2018,5,Standard Class,Home Office,Montana,Technology,Copiers,2999.95
1,2018,5,Standard Class,Home Office,Montana,Office Supplies,Storage,51.45
1,2018,5,Standard Class,Home Office,Montana,Office Supplies,Paper,11.96
1,2018,5,Standard Class,Home Office,Montana,Office Supplies,Storage,1126.02
3,2016,4,Standard Class,Consumer,Texas,Technology,Accessories,18.39
3,2016,4,Standard Class,Consumer,Texas,Office Supplies,Storage,129.57
3,2016,4,Standard Class,Consumer,Texas,Office Supplies,Binders,14.11
1,2018,2,First Class,Corporate,Michigan,Furniture,Tables,210.98
5,2017,2,First Class,Consumer,California,Technology,Phones,55.18
5,2017,2,First Class,Consumer,California,Technology,Accessories,66.26
12,2016,7,Standard Class,Consumer,Massachusetts,Office Supplies,Fasteners,22.2
10,2018,5,Standard Class,Home Office,Florida,Furniture,Chairs,683.95
10,2018,5,Standard Class,Home Office,Florida,Furniture,Furnishings,45.7
9,2016,4,Standard Class,Consumer,Pennsylvania,Office Supplies,Storage,36.34
9,2016,4,Standard Class,Consumer,Pennsylvania,Office Supplies,Supplies,666.25
9,2016,4,Standard Class,Consumer,Pennsylvania,Office Supplies,Envelopes,52.51
11,2016,2,Second Class,Corporate,California,Furniture,Chairs,190.72
9,2018,4,Standard Class,Consumer,California,Furniture,Furnishings,47.94
5,2017,3,Second Class,Consumer,Alabama,Technology,Phones,979.95
5,2017,3,Second Class,Consumer,Alabama,Office Supplies,Binders,22.75
7,2017,6,Standard Class,Consumer,Arizona,Office Supplies,Storage,16.77
9,2018,5,Second Class,Consumer,Illinois,Office Supplies,Binders,42.62
12,2016,5,Standard Class,Home Office,New York,Office Supplies,Binders,10.75
12,2016,4,Standard Class,Consumer,Kentucky,Office Supplies,Appliances,152.94
12,2016,4,Standard Class,Consumer,Kentucky,Furniture,Chairs,283.92
2,2015,2,First Class,Consumer,Wisconsin,Technology,Accessories,468.9
7,2017,3,First Class,Corporate,Arizona,Technology,Phones,380.86
12,2016,5,Standard Class,Consumer,Ohio,Office Supplies,Storage,646.78
5,2015,5,Standard Class,Consumer,Texas,Technology,Accessories,58.11
5,2015,5,Standard Class,Consumer,Texas,Technology,Phones,100.79
5,2015,5,Standard Class,Consumer,Texas,Furniture,Furnishings,66.11
11,2018,3,First Class,Home Office,New York,Office Supplies,Binders,41.28
11,2018,3,First Class,Home Office,New York,Office Supplies,Paper,13.36
11,2016,2,Second Class,Corporate,Illinois,Office Supplies,Storage,250.27
11,2016,2,Second Class,Corporate,Illinois,Office Supplies,Binders,11.36
11,2016,2,Second Class,Corporate,Illinois,Office Supplies,Supplies,8.72
4,2017,2,Second Class,Consumer,California,Furniture,Chairs,1121.57
9,2018,1,First Class,Consumer,Florida,Furniture,Furnishings,34.5
11,2018,4,Standard Class,Consumer,Texas,Office Supplies,Fasteners,10.82
6,2018,4,Second Class,Corporate,California,Office Supplies,Storage,1295.78
3,2015,4,Second Class,Consumer,North Carolina,Office Supplies,Art,19.46
6,2017,5,Standard Class,Consumer,California,Office Supplies,Labels,20.7
6,2017,5,Standard Class,Consumer,California,Furniture,Tables,1335.68
6,2017,5,Standard Class,Consumer,California,Office Supplies,Paper,32.4
11,2018,2,Second Class,Consumer,California,Furniture,Furnishings,42.6
11,2018,2,Second Class,Consumer,California,Office Supplies,Binders,84.06
9,2015,4,Second Class,Consumer,Florida,Office Supplies,Appliances,13
9,2015,4,Second Class,Consumer,Florida,Furniture,Furnishings,13.13
12,2016,2,First Class,Consumer,Washington,Office Supplies,Fasteners,3.96
12,2016,2,First Class,Consumer,Washington,Office Supplies,Labels,2.61
12,2018,3,First Class,Consumer,California,Technology,Phones,374.38
10,2018,7,Standard Class,Corporate,Washington,Office Supplies,Paper,91.84
10,2018,7,Standard Class,Corporate,Washington,Office Supplies,Binders,81.09
10,2018,7,Standard Class,Corporate,Washington,Office Supplies,Paper,19.44
10,2018,7,Standard Class,Corporate,Washington,Furniture,Chairs,451.15
12,2018,7,Standard Class,Consumer,New York,Office Supplies,Labels,72.45
12,2018,7,Standard Class,Consumer,New York,Office Supplies,Fasteners,13.96
12,2018,7,Standard Class,Consumer,New York,Office Supplies,Binders,33.26
12,2018,7,Standard Class,Consumer,New York,Technology,Phones,14.85
11,2017,4,Standard Class,Consumer,Washington,Office Supplies,Art,8.82
9,2016,4,Second Class,Consumer,California,Office Supplies,Paper,160.72
9,2016,4,Second Class,Consumer,California,Office Supplies,Paper,19.92
9,2016,4,Second Class,Consumer,California,Office Supplies,Supplies,7.3
7,2018,6,Standard Class,Consumer,Illinois,Office Supplies,Storage,69.71
7,2018,6,Standard Class,Consumer,Illinois,Furniture,Furnishings,8.79
9,2016,4,Standard Class,Consumer,California,Office Supplies,Supplies,51.52
12,2018,4,Standard Class,Consumer,Colorado,Technology,Phones,470.38
12,2018,4,Standard Class,Consumer,Colorado,Technology,Phones,105.58
12,2018,4,Standard Class,Consumer,Colorado,Office Supplies,Appliances,31.15
12,2018,4,Standard Class,Consumer,Colorado,Office Supplies,Binders,6.78
12,2018,4,Standard Class,Consumer,Colorado,Technology,Phones,406.37
7,2016,6,Standard Class,Consumer,Kentucky,Furniture,Chairs,70.98
7,2016,6,Standard Class,Consumer,Kentucky,Office Supplies,Labels,294.93
3,2017,4,Standard Class,Consumer,Oregon,Technology,Phones,84.78
3,2017,4,Standard Class,Consumer,Oregon,Office Supplies,Paper,20.74
3,2017,4,Standard Class,Consumer,Oregon,Office Supplies,Binders,16.82
3,2017,4,Standard Class,Consumer,Oregon,Office Supplies,Paper,10.37
1,2015,4,Standard Class,Consumer,Texas,Office Supplies,Art,9.34
1,2015,4,Standard Class,Consumer,Texas,Technology,Accessories,31.2
8,2015,7,Standard Class,Consumer,California,Office Supplies,Appliances,76.12
8,2015,7,Standard Class,Consumer,California,Technology,Copiers,1199.98
8,2015,7,Standard Class,Consumer,California,Technology,Phones,445.96
8,2015,7,Standard Class,Consumer,California,Furniture,Furnishings,327.76
7,2017,2,First Class,Consumer,Pennsylvania,Office Supplies,Supplies,11.63
7,2017,5,Standard Class,Consumer,Pennsylvania,Technology,Phones,143.98
7,2017,5,Standard Class,Consumer,Pennsylvania,Technology,Phones,494.38
7,2017,5,Standard Class,Consumer,Pennsylvania,Office Supplies,Supplies,5.84
3,2015,4,Standard Class,Consumer,Florida,Office Supplies,Storage,142.78
3,2015,4,Standard Class,Consumer,Florida,Furniture,Furnishings,45.7
3,2015,4,Standard Class,Consumer,Florida,Office Supplies,Binders,7.22
3,2015,4,Standard Class,Consumer,Florida,Office Supplies,Binders,43.19
3,2015,4,Standard Class,Consumer,Florida,Office Supplies,Paper,131.9
5,2015,4,Standard Class,Consumer,Pennsylvania,Office Supplies,Binders,3.28
5,2015,4,Standard Class,Consumer,Pennsylvania,Office Supplies,Art,21.17
5,2015,4,Standard Class,Consumer,Pennsylvania,Technology,Phones,55.19
4,2017,3,First Class,Corporate,Texas,Technology,Phones,369.58
4,2017,3,First Class,Corporate,Texas,Office Supplies,Labels,15.71
9,2017,2,Second Class,Corporate,Pennsylvania,Office Supplies,Paper,8.45
9,2017,2,Second Class,Corporate,Pennsylvania,Technology,Phones,728.95
11,2018,3,Second Class,Consumer,Ohio,Technology,Phones,119.94
11,2018,3,Second Class,Consumer,Ohio,Office Supplies,Binders,3.65
8,2018,5,Second Class,Corporate,New York,Furniture,Furnishings,40.48
8,2018,5,Second Class,Corporate,New York,Furniture,Furnishings,9.94
8,2018,5,Second Class,Corporate,New York,Office Supplies,Binders,107.42
8,2018,5,Second Class,Corporate,New York,Technology,Phones,37.91
8,2018,5,Second Class,Corporate,New York,Furniture,Furnishings,88.02
12,2015,5,Standard Class,Consumer,Illinois,Office Supplies,Binders,8.69
11,2016,4,Standard Class,Corporate,Michigan,Furniture,Chairs,301.96
11,2016,4,Standard Class,Corporate,Michigan,Office Supplies,Appliances,555.21
11,2016,4,Standard Class,Corporate,Michigan,Office Supplies,Storage,523.48
11,2016,4,Standard Class,Corporate,Michigan,Office Supplies,Art,161.82
9,2018,4,Standard Class,Home Office,New York,Furniture,Furnishings,35.56
5,2018,4,Standard Class,Consumer,Washington,Office Supplies,Appliances,97.16
